gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,avg_monthly_spend,charges_to_avg_ratio,log_monthly_charges,log_total_charges,tenure_group_encoded,num_add_on_services,has_protective_services,has_streaming,is_month_to_month,is_electronic_check,is_auto_payment,senior_alone,early_tenure,high_risk_combo,contract_encoded,internet_dsl,internet_fiber_optic,internet_no,payment_bank_transfer_automatic,payment_credit_card_automatic,payment_electronic_check,payment_mailed_check
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,0.15281637334412346,-0.9810386797077615,0.15234645659304902,-0.05099228284775876,0.3615671649490625,-1.7505924243123117,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,0,0,-1.2861451872261143,1,0,0,1,0,0,0,0,1,0.3222180163966375,-0.9787972995952413,0.32109001433856565,-0.05099228284775876,0.481881295284852,-1.7053684491794185,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,1,0,0,-0.8786512040705705,1,0,0,0,0,0,1,1,0,0.8204581430216781,-0.5511771330301175,1.0008768958089174,-1.1979856709407104,0.7937223066259728,-0.0010546803803015326,0,2,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0
0,1,1,0,-0.7564030091239073,1,1,0,1,0,0,1,1,1,1.1692262316592064,-0.4096185969040884,1.0868170830997324,0.42360451241569597,0.9826793409751057,0.1726124048635221,1,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,-0.1859114327061462,1,1,0,0,1,1,1,1,1,1.3220198704908854,0.32707030772570483,1.4489421760347005,-0.7730796096088183,1.0593578684314404,0.6905336555602279,2,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,1.1995681100227022,1,0,0,1,1,0,1,1,1,1.167565431237123,1.7497973213053009,1.2026443566529816,-0.283005083837965,0.9818268661192021,1.159891178544763,3,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.2861451872261143,1,1,0,0,0,0,0,1,1,-0.16107490642965194,-0.9851918252103723,-0.1603254298177606,-0.05099228284775876,0.11368664436616663,-1.843766372106163,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.2046463905950056,1,1,0,0,0,0,0,0,1,0.33052201850705487,-0.9182800365571965,0.1920508231214059,1.1037441339174734,0.48756868202555215,-1.0333825435943185,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
1,1,1,0,0.34383074539606057,0,0,0,1,1,0,1,1,1,-0.36701415876800186,-0.03798898452231172,-0.36268050922803413,-0.08167084258557361,-0.07072468339029939,0.4841575588789629,2,4,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0.9550717201293761,1,1,0,1,1,0,1,1,0,1.320359070068802,1.5555663525350476,1.3007893500378935,0.032140385022156194,1.0585424664612528,1.112609644998787,3,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
0,1,1,0,0.3845801437116149,1,1,0,1,1,0,1,0,1,1.0147717924054436,0.7158179113589834,0.9459611161300853,0.3624959187956755,0.901540033076293,0.8557906894799578,2,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0.9550717201293761,1,1,0,1,1,1,1,0,1,1.1592614291267056,1.49621372818292,1.2209965717692235,-0.437309006830104,0.977558161055843,1.0974456919737663,3,4,1,1,0,0,1,1,0,0,2,0,1,0,1,0,0,0
0,0,1,0,-0.26741022933725495,1,0,0,1,1,1,1,1,0,0.5613732771766571,-0.09813268420826973,0.4946057315225864,0.43095385521940105,0.6386078912288078,0.4428338375928167,2,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,1,0,1.1995681100227022,1,1,1,1,1,1,1,1,0,1.6259463477321603,2.0170489382510888,1.5271635137214463,0.44498301153035275,1.2024395570473574,1.2197797315244827,3,6,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1
0,0,0,0,-1.0823981956483424,1,0,0,0,1,1,0,1,1,0.8055109392229267,-0.7975751252035365,0.5353281587311574,1.9087016903214735,0.7851426561550431,-0.4970015261733847,0,3,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
1,0,0,0,-0.1859114327061462,1,0,0,0,1,1,0,1,0,0.8636389539958481,0.14253001179487695,0.9527557621877661,-0.6372350225118167,0.818270916734369,0.5943939559333745,2,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,0.15281637334412346,-0.9810386797077615,0.15234645659304902,-0.05099228284775876,0.3615671649490625,-1.7505924243123117,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0
1,0,1,1,-1.2861451872261143,1,0,0,1,0,0,0,0,0,0.3188964155524703,-0.9788412482248986,0.317781317127869,-0.05099228284775876,0.479601079703895,-1.7062255422942758,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0
0,0,0,0,0.34383074539606057,1,0,0,0,0,0,0,0,0,-1.473107239875592,-0.6445899453666201,-1.476541320219182,0.2202774740547992,-1.6774051368958887,-0.1479142722491206,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
0,0,1,0,1.4033151016004741,1,0,0,0,0,0,0,0,1,-1.466464038187258,-0.42825281587876585,-1.4949896860100924,0.9812065040279937,-1.661543113993005,0.15224041800235055,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1,0,1,0,0.9550717201293761,0,0,0,0,1,1,1,1,1,-0.36369255792383515,0.2891646146463195,-0.4017421584410724,0.3949518558857679,-0.0675883500975441,0.6719154966501857,3,4,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,0,0,0,1.2403175083382567,1,1,1,1,1,1,1,0,1,0.4932804598712345,1.1249137305235728,0.4026782860340713,0.6342526101348624,0.5954152247072707,0.9935711239289523,3,5,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0
1,0,1,1,0.9143223218138218,1,0,0,0,0,0,0,0,0,-1.5113056495835118,-0.5605601654619422,-1.533073823470145,0.8348251889081154,-1.7715556803894574,-0.014391192149685261,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,0,0,1,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-0.6975134427626122,-0.9922895289000195,-0.6946800293452291,-0.05099228284775876,-0.41530930926372484,-2.042606689412125,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1,0,0,1,-0.4711572209150268,1,0,0,0,0,0,0,0,0,-0.6427070288338578,-0.5787109495103899,-0.5984914747199838,-0.5789676669617629,-0.3531919226263676,-0.040995243760026945,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,1,1.4033151016004741,1,1,0,1,1,1,1,1,1,1.572800734225489,2.235495601962491,1.4981713929289244,0.3196282574882731,1.178260689544604,1.264929748643302,3,5,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,1,0,0,0.7513247285516043,1,0,0,0,1,0,1,1,1,0.9632869793208563,1.1443829734617383,1.0321679707667597,-0.4997481529659851,0.8736227085658842,0.9994516282500207,3,3,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0
0,1,0,0,-1.0823981956483424,1,0,0,0,1,0,0,0,0,0.3122532138641368,-0.8208459246070547,0.24333562988720048,0.5071993842634426,0.4750315860759939,-0.5714640083014574,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0
0,0,0,0,-0.9601500007016792,1,0,0,0,0,0,0,0,1,-0.7058174448730296,-0.8333273354297162,-0.6590196260743901,-0.6312633554655994,-0.4249192663515773,-0.6152304402774136,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1,0,1,1,-0.9194006023861249,1,0,0,0,0,0,0,0,1,-1.4930368449405937,-0.9155991701481038,-1.4275564615144816,-1.673882293628394,-1.7258855972004217,-1.0151083649211143,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0
0,0,1,0,0.4253295420271693,1,1,0,0,0,1,1,0,1,-0.0049596667538060425,0.266487121743174,0.0872497626337664,-0.8614986970691138,0.24142087481237567,0.6605158954548818,2,2,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,0,1,1,1.4033151016004741,1,1,1,0,0,1,1,1,0,1.3851302865300572,2.068952269876311,1.3110324663627455,0.3407890658723637,1.0900609495982676,1.2307956779757396,3,4,1,1,0,0,1,0,0,0,2,0,1,0,0,1,0,0
0,0,0,0,-0.2266608310217006,1,1,0,0,0,0,1,1,1,1.016432592827527,0.12894988523078407,1.029825211303848,-0.15764333586867801,0.9024331124831511,0.586722511705359,2,2,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,0,1,-0.3489090259683637,0,0,1,0,0,1,0,0,0,-0.9715455124063844,-0.6465017107567109,-1.0051461176155745,0.5939790909333014,-0.7646601886917312,-0.1512962760010626,1,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1
1,1,0,0,-0.5119066192305812,1,0,0,0,0,0,0,0,0,0.20928358769496147,-0.40109256275058025,0.1477142804980745,0.4708641812516831,0.4026113800926935,0.18172431319083962,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
0,1,0,0,0.34383074539606057,1,1,0,1,1,0,1,1,1,1.308733467114218,0.8051874497670183,1.1855880355479602,0.6469060803564284,1.0528238347256607,0.8884882415900665,2,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,1,-0.5526560175461356,1,0,0,0,0,0,0,0,0,-1.4897152440964267,-0.8412380887680226,-1.4753584291111217,-0.2974338494477234,-1.7177103077947091,-0.6445817809641702,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
0,0,0,0,1.1180693133915935,0,0,1,0,1,0,1,1,0,-0.3786397617225862,0.41101219037106823,-0.36543708440418143,-0.17909865006198708,-0.08174697543499246,0.7299541250150927,3,4,1,1,0,1,0,0,0,0,2,1,0,0,0,0,1,0
0,0,1,0,0.14008375381828872,1,0,0,0,0,0,0,1,0,0.5115492645141531,0.2794299931772367,0.5494360760045436,-0.3410297365026735,0.607110068389237,0.6670465937025954,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.2046463905950056,1,0,0,0,0,0,1,0,1,-0.35871015665758454,-0.9499230499104225,-0.60203650744573,3.0639778719851094,-0.06289451635557089,-1.3002443860094268,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.0823981956483424,1,0,0,0,0,0,0,0,0,-1.488054443674343,-0.9572844453780133,-1.4686394518806285,-0.4413295228267062,-1.7136371469037963,-1.3819954125298963,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,0,0,0,-0.9194006023861249,1,0,0,0,0,0,0,0,1,-1.476428840719759,-0.9292891682863398,-1.5306223796276746,1.8575024040139012,-1.685391182807249,-1.1143447775156723,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,1,1,0,1.607062093178246,1,1,1,1,1,1,0,0,1,1.0496486012691963,1.9889657639001008,0.9870112821191422,0.31747354067074807,0.920198283259436,1.2137404083511723,3,4,1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0
1,0,1,0,-0.8786512040705705,1,0,0,0,0,0,0,0,1,-0.6344030267234404,-0.7822590277679818,-0.580680370903962,-0.6926887492892497,-0.34397232379055315,-0.4522804652673113,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
1,0,1,1,0.8735729234982674,1,1,0,1,0,1,1,0,1,0.18935398262996006,0.6452364121294265,0.15945402837898945,0.19878593907378928,0.3882364399388877,0.8287487390852186,3,3,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,0,1.2810669066538112,1,1,0,0,1,1,0,0,0,-0.2208637216246567,0.6392813728108679,-0.20848248375156841,-0.16662986554167597,0.062148053834598885,0.8264147379393287,3,2,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,0,1,1,1.158818711707148,0,0,0,1,1,1,1,1,1,-0.11789409545548162,0.6369520954390334,-0.11584786075594011,-0.0651719930975037,0.14997402920015662,0.8254995168730835,3,5,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0
1,0,1,0,1.5663126948626918,1,1,1,1,1,1,0,1,0,0.5115492645141531,1.5053770174664582,0.5184235120666485,-0.11548797939759207,0.607110068389237,1.0998100876276298,3,5,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0
0,0,0,0,-1.0008993990172337,1,0,1,0,0,0,1,0,0,0.6626821029237485,-0.7178742853200984,0.6139097174851968,0.27911081862029163,0.7009326762863727,-0.29213340653420533,0,2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
1,0,1,0,-0.6341548141772443,1,0,0,0,1,0,1,1,1,1.0513094016912803,-0.3136128154178075,0.9406922243533878,0.6287271991497345,0.9210817572023405,0.2684884653939459,1,3,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,1,1,-0.6749042124927986,1,0,1,1,0,1,0,1,0,0.10797476194787,-0.5216656282152686,0.15493137628890558,-0.45476576154567405,0.32826292231824017,0.03918779120705272,1,4,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0
0,0,1,1,-0.43040782259947247,1,0,1,1,1,0,0,0,0,-0.12785889798798256,-0.3866554379081709,-0.011810043655819835,-1.1142328557116579,0.14166751474225686,0.1968673736857134,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,1,-0.4711572209150268,1,1,1,0,0,0,0,0,0,0.5098884640920691,-0.24375646857759534,0.6023292772477596,-0.7258147868297135,0.6060501710681417,0.3302959859324847,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,1.1995681100227022,1,0,1,1,0,0,0,0,1,0.5464260733779057,1.1783552641867991,0.5087518488774994,0.21329373667754137,0.62921878699472,1.0095866290502522,3,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,-0.5934054158616899,1,0,0,0,1,1,0,0,0,-0.32549414821591516,-0.5466064755457627,-0.2055442916972781,-1.2518761860933123,-0.031924513279380916,0.005343763049524974,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,-1.041648797332788,1,1,0,1,0,0,1,1,1,1.1559398282825384,-0.7157427767817214,1.0317509080931428,0.6907783321180937,0.9758477168544044,-0.28745256068096786,0,3,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,0,0,0.22158255044939748,1,0,0,0,0,0,0,0,0,-1.5179488512718458,-0.6795950288886264,-1.4926855539776631,-0.6272620400768245,-1.78846741227844,-0.21282175543688572,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,1,1,-0.6749042124927986,1,0,1,0,1,0,1,1,0,1.185834235880041,-0.34242114215814035,0.9983389746529849,1.0939852008970472,0.9911809985776,0.2411778413441865,1,4,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,1,1,-1.2861451872261143,1,0,0,0,0,0,0,0,1,0.18769318220787667,-0.9805772190963602,0.18708777730536158,-0.05099228284775876,0.38703310341585456,-1.7410202239004087,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
1,0,1,1,1.2810669066538112,1,1,0,0,0,0,0,0,1,-1.3352608048426642,-0.3458711095862352,-1.3673536817979823,0.8898935460819588,-1.3748965573113938,0.23782874067787765,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
1,0,1,1,1.2810669066538112,1,0,1,0,1,1,1,0,0,0.14119077038953937,0.943098249631495,0.14890851339755998,-0.1207525625253731,0.3529942826600496,0.9359166842609696,3,4,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1
1,0,0,0,-1.2861451872261143,1,0,1,0,0,0,0,0,0,-0.5663102094180181,-0.9905535580285579,-0.5639864895227212,-0.05099228284775876,-0.27017463677413583,-1.9880531070417815,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.1231475939638966,0,0,0,0,1,0,0,1,0,-0.8469854807501244,-0.9190051889465413,-0.7558909277431125,-1.2895501957148423,-0.5970543903459119,-1.0384153568080208,0,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0,0,1,1,1.3625657032849199,1,0,1,0,0,0,1,0,1,-0.17436130980631964,0.7449119041920885,-0.1468399820953766,-0.3137060401042872,0.10236596166184325,0.8666173526253883,3,2,1,1,0,1,0,0,0,0,2,1,0,0,0,0,1,0
1,0,1,1,0.6698259319204956,1,0,0,1,1,0,1,0,1,0.8437093489308467,0.963710156940749,0.8844801200007166,-0.33610687527653077,0.8069841839754206,0.9427164269881195,3,3,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,-0.9601500007016792,1,0,0,0,0,0,0,0,1,-1.5113056495835118,-0.9330248018072067,-1.4929951396815881,-0.41999017544588485,-1.7715556803894574,-1.1442866654155694,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0
1,0,0,0,0.7513247285516043,1,1,0,1,0,0,0,0,0,0.5314788695791545,0.7840042102722198,0.5001813604194951,0.16718765688640624,0.6197782979270747,0.8808857270558035,3,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,1,1,1.607062093178246,1,1,1,1,1,1,0,0,0,0.1611203754545408,1.2307859793679083,0.1942336441979072,-0.3334231163205715,0.36766467160139976,1.024923908187549,3,4,1,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0
1,0,0,0,-0.26741022933725495,1,1,0,0,0,1,0,0,1,0.5148708653583197,-0.09362794966840075,0.507649633987832,-0.011380858880426389,0.6092279113020596,0.44602187389133574,2,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,1.158818711707148,1,1,0,0,1,1,1,1,1,1.2721958578283812,1.8530985753146867,1.3851073722668596,-0.7069715864848125,1.0347265669764252,1.183700231905555,3,4,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1,1,1,0,0.7513247285516043,1,1,1,0,1,0,1,0,1,0.9566437776325223,1.0763504947523022,0.9317392789597393,0.08522209068256766,0.869987337703356,0.978666326221159,3,3,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,0,0,1.1180693133915935,1,1,1,0,0,0,1,1,1,1.2090854417892098,1.7029041334610062,1.2555763965462523,-0.34633722160520203,1.0030133623167043,1.1487877362053738,3,3,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0
1,0,1,0,1.1180693133915935,1,0,0,0,0,0,0,0,0,-1.4963584457847605,-0.4586872419164173,-1.4567005694453656,-1.0084774673908992,-1.734099816702465,0.1175266611063329,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
0,0,1,1,0.058584957187179994,1,0,1,1,1,0,0,0,1,-0.1394845009425669,-0.11417393403316912,-0.16329352584500284,0.19163500356628926,0.1319257544006491,0.4313523044251449,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,0,0,0,0.7920741268671586,1,0,1,0,1,1,0,0,0,-0.2341501250013244,0.3254002597987289,-0.21475986181296763,-0.23781037861401452,0.05048286763259757,0.6897245376060261,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0,0,1,0,0.8735729234982674,1,1,0,1,1,1,1,1,0,1.5063687173421503,1.578331742697507,1.4603541178030746,0.1688019460321823,1.1475525739946413,1.1183331339370237,3,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.9194006023861249,1,0,0,0,0,0,0,0,0,-0.6310814258792734,-0.7953557194058449,-0.5222969046679466,-1.3360412907406627,-0.3402982375542591,-0.49032690416370295,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
0,0,0,0,0.7920741268671586,1,1,1,0,1,1,1,0,0,0.29896681048746887,0.6925471119554653,0.3167950708439117,-0.20162666631731263,0.46585612382621433,0.8469989551925049,3,4,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1,0,1,1,0.3030813470805062,1,1,0,0,1,0,0,0,1,0.5381220712674885,0.4352938082567035,0.5727991546422944,-0.31606946637450145,0.6239804506405204,0.7409241231996058,2,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-1.1231475939638966,0,0,0,1,0,0,1,1,1,-0.4650013836709266,-0.8771660935128313,-0.1259149788265181,-3.3316562914486982,-0.16590917118377294,-0.7976817534627911,0,3,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1,0,0,0,-1.2046463905950056,1,1,0,0,0,0,0,0,0,-0.48493098873592827,-0.9513074317446262,-0.6367778281580421,1.9513110847337793,-0.1859285390415434,-1.3148520567080149,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
1,0,0,0,0.7920741268671586,0,0,1,1,1,1,1,1,0,-0.036514874773391805,0.45403789880552403,-0.028518386126268346,-0.12276427057321589,0.21635376151228242,0.7492672242069143,3,6,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0
1,0,1,1,0.506828338658278,1,1,0,1,1,0,0,1,1,1.0280581957821116,0.9470096776709909,1.1263166255150459,-0.6649829087873776,0.9086717552175331,0.9372125345391684,2,3,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,1,0.18935398262996006,-0.9449788290739809,0.35831285795890017,-1.382517740002237,0.3882364399388877,-1.2506068469471197,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
1,0,0,0,-0.2266608310217006,1,0,1,0,1,1,1,1,0,0.5547300754883231,-0.03924152046754354,0.5608480177729176,-0.1102024892188508,0.6344412639956993,0.48332327670023484,2,5,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,0,0,-1.0008993990172337,1,0,1,0,0,1,1,1,0,1.1725478325033731,-0.6458205069970234,1.2919858521022904,-0.7598496643779186,0.9843830278650155,-0.15008917021109475,0,4,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,1,-1.494697645362677,-0.9936519364193945,-1.473878222464231,-0.4844904091993066,-1.7299878175304533,-2.0888866642866484,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,0,0,0,-1.2453957889105598,1,1,0,1,0,0,0,0,0,0.4833156573387338,-0.9449348804443237,0.3599672065642483,0.9031797050941872,0.5890026417245026,-1.250182229481404,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,1,0,0.5883271352893868,1,0,0,0,1,0,0,1,1,0.6743077058783327,0.7663808097796593,0.697542319321523,-0.22897060018786605,0.707942775832816,0.8744921687314531,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.6749042124927986,1,0,0,0,0,0,0,0,0,-1.5030016474730943,-0.8866589975187992,-1.562489269638194,2.141754613935109,-1.750646541524458,-0.8449937772670572,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
0,0,1,0,1.4848138982315828,1,0,0,1,0,0,0,1,1,-0.11789409545548162,0.8039788624514437,-0.16950826338078026,0.4680709126947506,0.14997402920015662,0.8880568777234497,3,2,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0
0,0,1,1,1.2810669066538112,1,0,0,0,0,0,0,0,0,-1.501340847051011,-0.4241875676354695,-1.45948021975831,-1.0745741191900324,-1.7464949562814687,0.15673968800907276,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
0,0,0,0,-0.43040782259947247,1,0,1,0,0,0,0,0,1,-0.5380766022425993,-0.5481446775837667,-0.5644376755059983,0.30393048301164477,-0.24047799629786656,0.0031974822186074357,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,1,1,-0.14516203439059186,1,1,0,0,1,0,0,1,1,0.8038501388008433,0.1742609224074174,0.9281218594940889,-0.8653951933406651,0.7841867221678114,0.6119727362097577,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.2046463905950056,1,0,1,1,0,0,0,0,1,0.46836845353998247,-0.9032935538440714,0.5681394060705636,-0.786248875065757,0.5793388470612073,-0.9372636300065876,0,2,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,0,1,-1.2453957889105598,1,0,0,0,0,0,0,0,0,-1.4780896411418423,-0.994816575105312,-1.5177184605059584,1.3653534473306206,-1.68939811337972,-2.1312488800218814,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
0,0,0,0,0.09933435550273437,1,1,0,0,0,1,0,0,0,0.49992366155956847,0.23471226250097635,0.5303887464666178,-0.2882213049922624,0.5996770745238964,0.6441983470715315,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,-0.8786512040705705,1,1,0,0,1,0,1,1,1,1.091168611821283,-0.5258187737178794,1.1744331040427192,-0.5687119934944503,0.9421505117678546,0.033673262744261946,0,3,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0
1,0,1,0,0.832823525182713,0,0,0,1,1,1,1,1,1,-0.151110103897151,0.38780731391203577,-0.16263527504032224,0.07026754216195204,0.12212866530612365,0.7192942436973042,3,5,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0.506828338658278,1,0,1,1,1,1,1,1,0,1.5678183329592388,1.1998021954595413,1.5492416556467277,0.016151292191994616,1.1759764479804269,1.0159042969242178,2,6,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,-0.7564030091239073,0,0,0,1,0,0,0,0,1,-1.125999951660147,-0.8271745272776999,-1.1586066453878743,0.6859419079078654,-0.9980196539598258,-0.5932861852441674,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,-1.2046463905950056,0,0,1,0,1,1,0,0,0,-0.785535865133036,-0.9644920206418037,-0.967647549227682,3.034894612554241,-0.5200055359590384,-1.4734616030428105,0,3,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1,0,1,0,-0.5934054158616899,1,1,0,0,0,0,0,0,1,0.2707332033120501,-0.43767979694024783,0.25004493256444565,0.1111700329662901,0.4461946919215502,0.14168524255401888,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-0.6991742431846956,-0.9923115032148483,-0.6963343779505772,-0.05099228284775876,-0.41722702245269433,-2.0433275242245275,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1,0,1,0,-0.3489090259683637,1,0,1,0,0,1,0,1,1,0.8055109392229267,-0.04027431326448928,0.8965276042321801,-0.658876437968204,0.7851426561550431,0.4826345514011075,1,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,-0.022913839443928746,1,0,0,0,0,0,0,1,1,0.4816548569166504,0.1596040544167218,0.6050175937314504,-0.9454425132005596,0.5879315564148249,0.6039120828539033,2,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,-1.2453957889105598,1,0,0,0,0,0,0,0,1,0.17938918009745933,-0.9435944472397773,0.41042483902736854,-1.8326534022053376,0.381003796907671,-1.2373631952980113,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0
